,Title,X Specter,Y Specter,X TFIDF,Y TFIDF
246,Travel-Route-Centered Metro Map Layout and Annotation,6.8053774834,10.1341362,7.914003849,4.2334108353
247,The World's Languages Explorer: Visual Analysis of Language Features in Genealogical and Areal Contexts,10.449596405,4.3249483109,7.0756001472,8.9187660217
248,A Quantized Boundary Representation of 2D Flows,3.5571072102,8.7012853622,9.5861034393,2.4776258469
249,Magnetic Flux Topology of 2D Point Dipoles,3.6765422821,9.2512121201,9.9163227081,2.3407571316
250,Parallel Computation of 3D Morse-Smale Complexes,3.0300881863,8.5664787292,9.7102909088,3.3726944923
251,Drawing Large Graphs by Low-Rank Stress Majorization,7.6616063118,2.8500566483,5.5429849625,4.999935627
252,Using Signposts for Navigation in Large Graphs,7.8012371063,3.4567267895,5.1402187347,5.2376132011
253,Comparative Evaluation of an Interactive Time-Series Visualization that Combines Quantitative Data with Qualitative Abstractions,7.1603279114,6.7399253845,9.1361722946,7.4354710579
254,A Qualitative Study on the Exploration of Temporal Changes in Flow Maps with Animation and Small-Multiples,7.9820356369,6.7980418205,10.3744115829,6.6161031723
255,Conceptualizing Visual Uncertainty in Parallel Coordinates,9.1511039734,6.8831253052,4.9756946564,7.4577345848
256,Visualization of Global Correlation Structures in Uncertain 2D Scalar Fields,5.2591223717,8.504196167,9.2435331345,5.2846641541
257,Vortex Analysis in Uncertain Vector Fields,3.8946287632,9.2532968521,9.4363365173,2.3202576637
258,Probabilistic Local Features in Uncertain Vector Fields with Spatial Correlation,4.3181967735,8.8064689636,9.3862476349,2.6175751686
259,Reliable Adaptive Modelling of Vascular Structures with Non-Circular Cross-Sections,2.2128834724,6.6672377586,11.1660709381,1.9598129988
260,Visualization of 4D Blood-Flow Fields by Spatiotemporal Hierarchical Clustering,1.825332284,6.508646965,10.6390228271,2.1586046219
261,Employing 2D Projections for Fast Visual Exploration of Large Fiber Tracking Data,2.3181369305,7.1979589462,8.9745702744,2.7779784203
262,Biopsy Planner @ Visual Analysis for Needle Pathway Planning in Deep Seated Brain Tumor Biopsy,2.4152889252,6.4114656448,11.2063694,1.8806453943
263,Automatic Stream Surface Seeding: A Feature Centered Approach,4.091588974,8.393073082,10.7581758499,2.7149772644
264,Visualization of Advection-Diffusion in Unsteady Fluid Flow,4.2210211754,9.0354251862,10.4720840454,2.3262116909
265,Nearly Recurrent Components in 3D Piecewise Constant Vector Fields,3.4942731857,8.853509903,9.5040092468,2.5729994774
266,Interface Exchange as an Indicator for Eddy Heat Transport,5.1885380745,9.4012107849,12.4272108078,4.6570906639
267,Rolled-out Wordles: A Heuristic Method for Overlap Removal of 2D Data Representatives,10.7302503586,4.4724245071,6.1829094887,5.4562234879
268,Semantic Wordification of Document Collections,10.5249814987,4.3347330093,6.4024233818,9.4448451996
269,iVisClustering: An Interactive Visual Document Clustering via Topic Modeling,6.6695013046,5.0051512718,7.3092722893,5.0729012489
270,Document Thumbnails with Variable Text Scaling,10.1860246658,4.774494648,6.9199051857,9.566945076
271,StratomeX: Visual Analysis of Large-Scale Heterogeneous Genomics Data for Cancer Subtype Characterization,3.3311009407,4.5221185684,12.9028654099,7.125743866
272,Porosity Maps @ Interactive Exploration and Visual Analysis of Porosity in Carbon Fiber Reinforced Polymers,2.7452008724,7.2895011902,9.0816507339,2.9795222282
273,Comparative Visual Analysis of 2D Function Ensembles,5.5180025101,8.0224285126,12.0101127625,3.3009159565
274,Perception of Animated Node-Link Diagrams for Dynamic Graphs,7.8638577461,3.6054902077,10.2817592621,6.5431995392
275,"Visualizing Motion Data in Virtual Reality: Understanding the Roles of Animation, Interaction, and Static Presentation",5.4802508354,7.5075874329,13.3677196503,6.1496686935
276,A Design Study of Direct-Touch Interaction for Exploratory 3D Scientific Visualization,9.8568153381,8.360285759,8.8428401947,8.4400205612
277,"Vismon: Facilitating Analysis of Trade-Offs, Uncertainty, and Sensitivity In Fisheries Management Decision Making",7.7332205772,9.5156259537,11.4998884201,4.0449404716
278,MarketAnalyzer: An Interactive Visual Analytics System for Analyzing Competitive Advantage Using Point of Sale Data,8.0332632065,7.0917425156,10.3570709229,9.0028562546
279,MatchPad: Interactive Glyph-Based Visualization for Real-Time Sports Performance Analysis,10.3567867279,9.6237697601,10.7667970657,11.4154214859
280,PORGY: A Visual Graph Rewriting Environment for Complex Systems,7.9165964127,3.3953568935,5.6360821724,4.9798192978
281,I-SI: Scalable Architecture for Analyzing Latent Topical-Level Information From Social Media Data,9.9338788986,3.4951629639,11.4044189453,7.9309659004
282,ConnectedCharts: Explicit Visualization of Relationships between Data Graphics,6.6166834831,5.7567076683,5.6746268272,8.4113407135
283,Automating Transfer Function Design with Valley Cell-Based Clustering of 2D Density Plots,3.761097908,6.7279963493,10.5098743439,5.1192116737
284,Importance Driven Automatic Color Design for Direct Volume Rendering,4.5877966881,6.4997897148,6.7781438828,3.0823092461
285,COVRA: A compression-domain output-sensitive volume rendering architecture based on a sparse representation of voxel blocks,4.2559380531,7.4043159485,9.8545398712,4.22772789
286,Interactive Rendering of Materials and Biological Structures on Atomic and Nanoscopic Scale,2.4081327915,4.515381813,12.2621507645,3.9818713665
287,A Taxonomy of Visual Cluster Separation Factors,6.3109574318,5.8262748718,7.9638772011,5.4639453888
288,Semi-Supervised Dimensionality Reduction based on Partial Least Squares for Visual Analysis of High Dimensional Data,6.0874271393,5.0141348839,7.9555459023,6.1119565964
289,Procedural Texture Synthesis for Zoom-Independent Visualization of Multivariate Data,5.2171940804,6.5988311768,10.7492027283,3.5008199215
290,Tracing Tuples Across Dimensions: A Comparison of Scatterplots and Parallel Coordinate Plots,6.2568597794,5.9971642494,7.9140424728,5.5982446671
291,Evaluating Isosurfaces with Level-set-based Information Maps,4.0112419128,8.2278213501,11.5002374649,3.218515873
292,Constructing Isosurfaces with Sharp Edges and Corners using Cube Merging,3.2460963726,8.0478620529,4.7290024757,5.1066718102
293,Progressive High-Quality Response Surfaces for Visually Guided Sensitivity Analysis,3.8271179199,7.6993708611,9.4450311661,4.6873912811
294,Evolutionary Visual Exploration: Evaluation With Expert Users,6.8963637352,5.1145176888,8.917593956,7.4926548004
295,EvalBench: A Software Library for Visualization Evaluation,9.4871454239,6.1317439079,9.7315502167,8.7676362991
296,Evaluation of Attention-Guiding Video Visualization,5.9927892685,7.2786660194,9.0283031464,12.1468458176
297,Visual Analysis of Set Relations in a Graph,8.8951654434,3.3620979786,11.5255050659,8.012178421
298,Maximum Entropy Summary Trees,7.3692059517,3.2892215252,6.1589083672,6.7441215515
299,VisRuption: Intuitive and Efficient Visualization of Temporal Airline Disruption Data,7.6419167519,9.5156869888,9.3310136795,8.0328426361
300,An Interactive Analysis and Exploration Tool for Epigenomic Data,3.4364058971,4.2685608864,7.3526010513,5.1131291389
301,Towards High-dimensional Data Analysis in Air Quality Research,5.9121594429,5.2549266815,7.9263648987,5.5327615738
302,Complexity Plots,7.6814146042,6.257733345,7.1166801453,5.7791528702
303,HiFiVE: A Hilbert Space Embedding of Fiber Variability Estimates for Uncertainty Modeling and Visualization,2.2667071819,7.1953401566,8.9330806732,2.7274124622
304,Nonparametric Models for Uncertainty Visualization,5.2862215042,8.5356607437,9.340174675,2.7853908539
305,Visualizing Large-scale Parallel Communication Traces Using a Particle Animation Technique,5.2648010254,7.7071771622,9.9352397919,6.7931337357
306,TAMRESH @ Tensor Approximation Multiresolution Hierarchy for Interactive Volume Visualization,3.5415937901,7.2496156693,10.2151184082,4.3696551323
307,A Visual Approach to Investigating Shared and Global Memory Behavior of CUDA Kernels,5.3941235542,7.6005358696,9.1660747528,4.2285232544
308,Gestaltlines,7.127573967,6.2913732529,9.7976198196,6.7627744675
309,Scale-Stack Bar Charts,6.4064621925,6.1875767708,5.686205864,8.1969394684
310,"Small Multiples, Large Singles: A New Approach for Visual Data Exploration",9.517455101,7.5220222473,8.9143104553,7.8658924103
311,Vector Field k-Means: Clustering Trajectories by Fitting Multiple Vector Fields,7.0850720406,9.3895788193,13.0128631592,5.0780310631
312,Mass-Dependent Integral Curves in Unsteady Vector Fields,4.025812149,9.2737464905,10.2348461151,2.6723675728
313,Visualizing Robustness of Critical Points for 2D Time-Varying Vector Fields,3.8658909798,8.9027605057,9.496096611,2.6862237453
314,Vessel Visualization using Curvicircular Feature Aggregation,1.9451231956,6.4390759468,11.2209224701,1.9127936363
315,Comparative Visualization of Tracer Uptake in In Vivo Small Animal PET/CT Imaging of the Carotid Arteries,1.8217666149,6.3172254562,11.2092237473,1.9131727219
316,AmniVis @ A System for Qualitative Exploration of Near-Wall Hemodynamics in Cerebral Aneurysms,1.6021473408,6.348897934,10.7615060806,1.6955537796
317,Spatially Efficient Design of Annotated Metro Maps,6.8005814552,10.112616539,7.9472751617,4.1854176521
318,Visualizing Interchange Patterns in Massive Movement Data,7.1799550056,9.5412397385,11.2721796036,8.134604454
319,AOI Rivers for Visualizing Dynamic Eye Gaze Frequencies,6.1446604729,7.5392622948,10.8051013947,6.6547293663
320,User-driven Feature Space Transformation,6.1210150719,5.7014431953,8.5924549103,5.9076333046
321,Continuous Representation of Projected Attribute Spaces of Multifields over Any Spatial Sampling,5.7862305641,5.723608017,7.9548745155,6.4583086967
322,Visualizing Motional Correlations in Molecular Dynamics using Geometric Deformations,2.5026378632,4.2740750313,12.313369751,4.0196022987
323,Streamlines for Illustrative Real-Time Rendering,4.0307865143,7.7755255699,10.0638494492,2.8876566887
324,Interactive Extraction and Tracking of Biomolecular Surface Features,2.3890430927,4.3937673569,12.2110595703,3.8625109196
325,Towards Multifield Scalar Topology Based on Pareto Optimality,3.6683101654,8.8180274963,9.2050905228,3.5188410282
326,dPSO-Vis: Topology-based Visualization of Discrete Particle Swarm Optimization,4.6200251579,8.5307540894,10.1531467438,3.0107662678
327,A primal/dual representation for discrete Morse complexes on tetrahedral meshes,3.111166954,8.2699327469,9.8403291702,3.4797010422
328,Fingerprint Matrices: Uncovering the dynamics of social networks in prose literature,9.0320730209,3.2528762817,12.3962802887,7.306681633
329,Rule-based Visual Mappings @ with a Case Study on Poetry Visualization,10.4940233231,6.9620456696,9.0709104538,8.6302261353
330,Augmenting Visualization with Natural Language Translation of Interaction: A Usability Study,10.0703954697,5.2727723122,7.7194027901,8.8307161331
331,Selecting Semantically-Resonant Colors for Data Visualization,5.4697775841,6.2244410515,6.7708873749,3.119918108
332,An Information-Theoretic Observation Channel for Volume Visualization,6.683391571,6.5453529358,10.1600942612,5.0635066032
333,imMens: Real-time Visual Querying of Big Data,7.2398924828,6.6525850296,8.5324687958,6.636089325
334,Visual Explanation of the Complexity in Julia Sets,3.043235302,8.4038476944,6.8753976822,4.6663756371
335,ExPlates: Spatializing Interactive Analysis to Scaffold Visual Exploration,10.0922574997,6.8564743996,8.7206907272,7.8058176041
336,TrajectoryLenses @ A Set-based Filtering and Exploration Technique for Long-term Trajectory Data,6.7942743301,8.8532209396,11.119969368,8.0728569031
337,ViviSection: Skeleton-based Volume Editing,2.908087492,6.5281691551,11.8116893768,5.003888607
338,Synthetic Brainbows,2.7720572948,5.4584589005,11.0875520706,5.0604910851
339,Interactive Ray Casting of Geodesic Grids,3.8074178696,7.8439259529,9.2637996674,3.9366736412
340,Sets of Globally Optimal Stream Surfaces for Flow Visualization,4.0528664589,8.3331623077,10.7913303375,2.7409052849
341,Opacity Optimization for Surfaces,4.0897126198,7.7314281464,10.8288288116,2.8605644703
342,Extracting Features from Time-Dependent Vector Fields Using Internal Reference Frames,4.1951317787,8.8707304001,10.2081756592,2.2260966301
343,Mandatory Critical Points of 2D Uncertain Scalar Fields,3.9084231853,8.6846523285,9.440618515,2.793241024
344,Extended Branch Decomposition Graphs: Structural Comparison of Scalar Data,7.3612866402,3.2791078091,6.2910294533,6.5063705444
345,Stability of Dissipation Elements: A Case Study in Combustion,4.2292985916,9.2513837814,9.6787919998,1.5454498529
346,Parallel Irradiance Caching for Interactive Monte-Carlo Direct Volume Rendering,4.0938076973,7.3527741432,10.0282144547,4.1438946724
347,RBF Volume Ray Casting on Multicore and Manycore CPUs,3.931974411,7.5415139198,10.015622139,4.0177550316
348,"Towards an Unbiased Comparison of CC, BCC, and FCC Lattices in Terms of Prealiasing",2.9107394218,8.1305961609,8.2181215286,3.1822259426
349,"InSpectr: Multi-Modal Exploration, Visualization, and Analysis of Spectral Data",3.4459710121,6.427605629,8.865896225,4.914914608
350,Distortion-Guided Structure-Driven Interactive Exploration of High-Dimensional Data,6.0657949448,5.1621723175,7.7184343338,6.1416039467
351,Volumetric Data Reduction in a Compressed Sensing Framework,3.8994278908,7.1693272591,9.5002784729,4.1243777275
352,4D MRI Flow Coupled to Physics-Based Fluid Simulation for Blood-Flow Visualization,1.9228360653,6.5203914642,10.7163391113,2.3258061409
353,Comparative Blood Flow Visualization for Cerebral Aneurysm Treatment Assessment,1.6440637112,6.3305821419,10.9210338593,1.6700017452
354,Illustrative Visualization of Molecular Reactions using Omniscient Intelligence and Passive Agents,2.4527757168,4.584256649,12.0182313919,3.9412767887
355,GuideME: Slice-guided Semiautomatic Multivariate Exploration of Volumes,3.0487670898,6.4170818329,10.0859041214,5.3302674294
356,Visualization of Medicine Prescription Behavior,2.7700674534,5.8757119179,11.9121875763,6.1165657043
357,Visualizing Validation of Protein Surface Classifiers,2.5929312706,4.2261271477,12.4763059616,4.1061120033
358,Line Integral Convolution for Real-Time Illustration of Molecular Surface Shape and Salient Regions,3.9726428986,7.9010949135,10.81320858,2.9451498985
359,Comparative Visualization of Molecular Surfaces Using Deformable Models,2.3017029762,4.4518857002,11.0189733505,3.1491129398
